date,received,sent,allDayReceived,allDaySent
 2018-7-26,290,398,0-0-0-0-0-0-0-0-0-44-24-14-98-30-30-34-0-8-0-0-2-2-0,0-0-0-0-0-0-0-8-0-30-50-38-84-36-26-62-0-16-0-28-16-0-0
 2018-7-27,86,136,0-0-0-0-0-0-0-0-0-18-2-0-4-0-0-2-34-14-0-6-2-4-0,0-0-0-0-0-0-0-0-0-6-14-0-0-0-0-6-76-26-6-2-0-0-0
 2018-7-28,52,58,0-0-0-0-0-0-0-0-0-0-10-0-2-0-18-0-2-0-0-16-4-0-0,0-0-0-0-0-0-0-0-0-6-10-2-0-0-16-0-6-2-0-10-6-0-0
 2018-7-29,90,448,0-0-0-0-0-0-0-0-0-0-0-0-6-0-0-0-0-0-2-72-10-0-0,0-0-0-0-0-0-0-0-0-188-114-2-4-0-12-32-2-2-2-80-10-0-0
 2018-7-30,166,198,0-0-0-0-0-0-0-0-0-0-4-0-4-8-60-2-0-70-4-12-0-2-0,0-0-0-0-0-0-0-0-0-4-10-6-12-18-46-2-0-82-8-0-4-6-0
 2018-7-31,250,632,0-0-0-0-0-0-0-22-2-0-2-28-88-54-0-0-16-16-0-2-18-2-0,2-0-0-0-0-0-0-72-2-0-20-2-64-48-0-0-10-376-4-2-24-0-0
 2018-8-1,98,348,0-0-0-0-0-0-0-0-10-20-2-0-2-0-0-0-2-18-22-20-2-0-0,0-0-0-54-0-0-0-0-12-24-8-6-6-0-14-0-48-20-6-128-12-6-0
 2018-8-2,280,512,0-0-0-0-0-0-0-0-2-24-0-20-200-8-0-0-2-2-20-0-2-0-0,6-4-0-0-0-0-0-0-0-6-132-92-174-2-10-0-2-26-22-20-2-14-0
 2018-8-3,118,1016,0-0-6-0-0-0-0-8-12-14-10-30-10-2-20-0-0-2-0-0-0-2-0,0-0-0-0-0-0-0-50-10-24-298-178-34-0-140-0-218-30-2-0-0-0-0
 2018-8-4,60,1208,0-0-0-0-0-0-0-0-0-0-10-12-34-0-2-0-2-0-0-0-0-0-0,2-6-0-0-0-0-0-32-2-172-192-152-134-118-242-10-136-0-2-0-2-6-0
 2018-8-5,50,360,0-0-0-0-0-0-0-0-0-0-0-0-20-8-4-18-0-0-0-0-0-0-0,2-46-74-0-0-0-0-0-2-6-62-2-22-42-16-30-6-0-0-0-30-14-0
 2018-8-6,68,186,12-0-0-0-0-0-0-8-36-0-0-0-2-0-0-0-4-6-0-0-0-0-0,0-0-0-0-0-0-0-32-52-2-10-4-0-0-0-26-0-50-2-0-0-0-0
 2018-8-7,168,1424,0-0-0-0-0-0-0-0-22-8-42-2-8-0-0-8-26-22-6-24-0-0-0,206-0-0-0-0-0-0-0-42-46-42-188-570-68-2-4-32-46-74-34-0-6-0
 2018-8-8,28,494,0-0-0-0-0-0-0-0-2-2-0-0-10-0-10-2-0-2-0-0-0-0-0,8-0-0-0-0-0-0-2-136-106-54-0-68-2-20-4-28-26-14-24-2-0-0
 2018-8-9,116,394,0-0-0-0-0-0-0-0-2-0-0-8-4-0-4-0-0-0-6-54-36-2-0,0-0-0-0-0-0-0-0-0-0-38-24-10-6-6-12-2-86-34-130-46-0-0
 2018-8-10,28,266,0-0-0-0-0-0-0-0-8-0-0-0-0-0-0-0-10-6-0-2-0-0-0,0-0-0-0-0-0-0-0-14-14-84-28-4-4-16-30-50-22-0-0-0-0-0
 2018-8-11,84,284,0-0-0-0-0-0-0-0-0-14-20-16-18-4-0-4-0-0-2-0-0-0-0,0-0-0-0-0-0-0-0-0-160-44-12-30-14-6-14-0-0-0-0-0-4-0
 2018-8-12,96,174,0-0-0-0-0-0-0-0-0-0-4-74-2-0-2-4-0-0-0-10-0-0-0,0-0-0-0-0-0-0-0-0-0-26-56-40-0-2-4-0-2-6-10-0-0-0
 2018-8-13,78,214,2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-36-18-12-2-8-0-0,0-0-0-0-0-0-0-2-0-0-2-12-0-0-0-0-66-92-34-0-6-0-0
 2018-8-14,44,94,0-0-0-0-0-0-0-0-12-14-0-0-0-0-2-4-0-0-8-2-0-2-0,0-0-0-0-0-0-0-0-20-50-0-0-0-0-12-2-0-0-10-0-0-0-0
 2018-8-15,36,110,0-0-0-0-0-0-0-18-0-0-12-0-0-0-2-0-0-2-2-0-0-0-0,4-0-0-0-0-0-4-28-0-2-12-2-6-2-6-8-2-8-10-0-0-0-0
 2018-8-16,140,178,0-0-0-0-0-0-0-0-2-0-70-0-0-0-0-2-0-22-2-28-12-2-0,0-0-0-0-0-0-0-0-0-0-54-4-0-0-0-4-4-46-12-24-6-24-0
 2018-8-17,30,34,0-0-0-0-0-0-0-0-0-0-18-0-0-0-4-0-4-0-2-0-2-0-0,0-0-0-0-0-0-0-2-0-0-10-0-0-0-0-0-10-0-0-0-12-0-0
 2018-8-18,28,62,0-0-0-0-0-0-0-0-0-0-6-4-18-0-0-0-0-0-0-0-0-0-0,0-0-0-0-0-0-0-0-0-18-14-10-10-2-0-2-2-4-0-0-0-0-0
 2018-8-19,38,272,0-0-2-0-0-0-0-0-0-0-0-0-8-6-10-0-0-2-0-0-4-6-0,6-10-0-0-0-0-0-0-0-10-54-68-6-16-72-2-14-12-0-2-0-0-0
 2018-8-20,246,522,0-0-0-0-0-0-0-0-0-0-48-2-2-6-0-0-8-62-26-34-52-6-0,0-0-0-0-0-0-0-0-0-12-44-6-0-0-22-14-18-100-36-32-160-78-0
 2018-8-21,30,460,0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-20-0-2-6-0-0-0,0-0-0-0-0-0-0-0-0-0-104-4-30-2-228-0-18-0-20-46-4-4-0
 2018-8-22,234,292,0-0-0-0-0-0-0-0-0-4-4-2-6-0-10-2-20-2-20-50-114-0-0,12-0-0-0-0-0-0-0-0-2-6-6-0-0-6-32-24-14-34-56-96-2-0
 2018-8-23,18,86,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-0-12-0-0-2-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-42-26-18-0-0
 2018-8-24,86,76,0-0-0-0-0-0-0-0-0-0-6-0-0-0-0-0-22-58-0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-4-0-0-0-0-0-22-50-0-0-0-0-0
 2018-8-25,452,738,0-0-0-0-0-0-0-6-2-0-0-0-184-148-2-0-0-0-6-58-44-2-0,0-0-0-0-0-0-14-6-0-0-0-0-240-210-22-2-0-0-108-62-74-0-0
 2018-8-26,212,278,0-0-0-0-0-0-0-0-0-0-64-32-2-0-22-0-6-0-10-0-36-34-0,0-0-0-0-0-0-0-0-0-16-82-0-14-8-50-0-6-4-12-2-34-28-0
 2018-8-27,132,172,0-0-0-0-0-0-0-0-0-0-6-4-0-0-6-2-10-0-2-10-82-8-0,0-0-0-0-0-0-0-0-0-0-6-0-0-4-0-16-2-0-0-38-96-8-0
 2018-8-28,170,236,0-0-0-0-0-0-0-0-0-0-24-4-0-2-12-2-36-0-12-12-52-4-0,0-0-4-0-0-0-0-0-0-2-42-0-2-0-10-8-42-0-6-46-62-4-0
 2018-8-29,296,334,0-6-0-0-0-0-0-32-112-0-0-0-0-0-0-0-0-50-52-22-22-0-0,0-0-0-0-0-0-2-46-94-0-0-0-8-0-2-0-0-54-76-28-24-0-0
 2018-8-30,544,636,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20-26-30-14-6-206-220-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-44-36-10-2-0-238-280-0
 2018-8-31,98,230,2-0-0-0-0-0-0-0-0-2-0-0-0-0-12-0-26-24-0-14-18-0-0,0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-138-28-2-28-32-0-0
 2018-9-1,204,340,60-0-0-0-12-0-0-0-0-4-6-6-6-44-18-8-14-8-4-6-0-4-0,150-0-0-0-34-0-0-0-0-4-0-6-34-16-32-18-16-14-0-10-2-0-0
 2018-9-2,122,188,0-2-2-0-0-0-0-0-24-10-18-2-2-0-0-0-0-0-2-0-0-0-0,0-0-0-0-0-0-0-0-44-32-42-0-0-4-0-0-0-0-0-0-0-0-0
 2018-9-3,92,100,0-0-0-0-0-0-0-0-0-0-0-0-4-0-2-28-6-2-12-12-16-2-0,0-0-0-0-0-0-0-0-0-4-0-0-2-10-8-18-0-12-20-12-6-0-0
 2018-9-4,68,70,0-0-0-0-0-10-0-0-0-0-2-0-2-0-0-0-4-0-20-24-0-6-0,0-0-0-0-0-16-0-0-0-0-0-14-0-0-0-6-0-2-4-12-0-16-0
 2018-9-5,160,226,0-0-0-0-0-0-0-0-0-12-4-0-0-2-0-2-20-0-0-32-36-8-0,0-0-0-0-0-0-0-0-0-6-12-2-2-12-2-0-18-0-0-68-48-4-0
 2018-9-6,56,92,0-0-0-0-0-0-0-0-0-0-24-30-0-0-0-0-0-0-0-0-2-0-0,0-0-0-0-0-4-0-2-0-0-12-54-0-12-0-0-0-0-0-0-0-0-0
 2018-9-7,32,66,0-0-0-0-0-0-0-0-0-0-4-0-2-8-6-0-0-0-0-0-4-8-0,0-0-0-0-0-0-0-0-0-0-8-0-14-2-16-0-0-0-0-2-4-20-0
 2018-9-8,38,76,0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-14-4-6-4-8-0-0,0-0-0-0-0-0-0-0-0-0-0-20-0-12-4-0-24-6-0-2-4-0-0
 2018-9-9,30,34,0-0-0-0-0-0-0-0-0-0-2-0-2-0-0-0-0-0-2-2-0-2-0,0-0-0-0-0-0-0-0-0-0-8-0-2-2-0-0-0-0-0-8-0-0-0
 2018-9-10,30,70,0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-8-2-0-12-2-2-2-0,0-0-0-0-0-0-0-8-0-0-0-2-4-0-0-4-14-0-22-12-4-0-0
 2018-9-11,220,314,0-0-0-0-0-0-0-2-2-0-56-96-0-0-6-2-0-0-0-2-46-2-0,0-0-0-0-0-0-0-4-14-4-72-94-2-6-14-4-0-0-0-0-86-4-0
 2018-9-12,64,106,0-0-0-0-0-0-2-0-8-0-4-0-0-0-0-10-2-2-30-2-2-0-0,0-0-0-0-0-0-8-0-10-0-10-6-4-0-2-20-4-0-30-8-2-0-0
 2018-9-13,80,298,2-0-0-0-0-0-0-0-0-0-6-4-10-0-2-2-0-0-4-2-48-0-0,0-0-0-0-0-12-0-12-0-0-12-6-0-0-0-0-0-10-0-2-182-62-0
 2018-9-14,58,202,0-0-0-0-0-0-0-0-0-0-10-0-2-2-0-22-2-0-4-2-4-8-0,0-0-0-0-0-0-0-6-0-12-28-16-22-0-2-38-2-0-0-2-18-10-0
 2018-9-15,86,120,0-0-0-0-0-0-0-0-0-0-30-4-0-10-2-4-22-4-4-2-0-2-0,0-0-0-0-0-0-0-0-0-0-44-2-12-8-8-6-28-0-6-0-0-4-0
 2018-9-16,78,132,0-0-0-0-0-0-0-0-0-0-0-0-0-4-0-10-42-2-18-0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20-60-6-46-0-0-0-0
 2018-9-17,22,18,0-0-0-0-0-0-0-0-4-0-2-0-2-0-0-0-0-0-4-6-0-4-0,0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-4-0-0-12-0
 2018-9-18,94,172,0-0-0-0-0-0-0-2-0-58-10-4-0-0-0-0-0-12-2-0-0-0-0,0-0-0-0-0-0-8-0-20-98-20-2-0-2-0-0-0-14-4-0-0-0-0
 2018-9-19,76,132,0-0-0-0-0-22-8-18-0-0-2-6-4-0-0-6-0-0-0-6-4-0-0,0-0-0-0-0-12-26-38-10-2-16-8-4-4-0-0-2-0-8-2-0-0-0
 2018-9-20,62,214,0-0-0-0-0-0-2-0-0-0-0-6-0-0-2-0-0-6-2-26-6-12-0,0-0-0-0-0-0-36-0-8-0-20-4-0-30-14-0-8-10-14-54-8-8-0
 2018-9-21,50,126,0-0-0-0-0-0-0-0-0-2-14-14-0-0-0-6-2-0-4-4-0-4-0,0-0-0-0-0-0-0-4-24-6-16-12-0-16-2-0-28-0-0-8-8-2-0
 2018-9-22,318,340,6-0-0-0-0-0-0-0-0-0-128-36-52-22-4-0-16-0-0-22-30-2-0,0-0-0-0-0-0-0-0-4-6-116-40-64-26-2-0-0-0-0-22-4-56-0
 2018-9-23,184,292,0-0-0-0-0-0-0-0-0-2-2-10-24-10-52-36-0-0-38-0-8-2-0,0-0-0-0-0-0-0-0-0-0-6-26-38-12-66-54-2-2-50-8-26-2-0
 2018-9-24,46,84,0-0-0-0-0-0-0-0-0-2-0-0-2-4-0-0-0-0-0-2-0-26-0,0-0-0-0-0-0-14-0-0-0-0-0-0-2-0-2-18-0-0-0-2-28-0
 2018-9-25,120,164,0-0-0-0-0-0-88-0-2-0-0-14-2-0-0-0-0-0-0-4-0-0-0,0-0-0-0-0-0-94-2-0-22-24-8-0-12-0-0-0-0-0-2-0-0-0
 2018-9-26,66,140,0-0-0-0-0-0-0-0-6-0-0-0-0-0-4-0-0-10-46-0-0-0-0,0-0-0-0-0-8-14-4-0-6-0-0-0-0-10-0-22-16-40-0-20-0-0
 2018-9-27,84,304,0-0-0-0-0-0-0-0-0-0-20-0-6-0-0-0-32-12-8-6-0-0-0,0-0-0-0-0-0-0-0-0-0-14-2-18-0-0-0-54-10-0-92-100-14-0
 2018-9-28,118,538,0-0-0-0-0-0-0-0-0-0-0-0-10-0-0-4-72-2-2-10-0-16-0,0-0-0-8-6-2-32-8-22-8-16-2-26-14-18-8-68-0-18-32-6-224-0
 2018-9-29,70,258,0-0-0-0-0-0-0-0-0-0-2-4-16-0-0-0-4-0-6-36-0-0-0,0-0-0-0-0-0-0-4-0-0-18-12-16-8-2-0-2-4-16-54-2-2-0
 2018-9-30,420,552,52-0-0-0-0-0-0-0-0-0-0-2-0-4-0-10-4-14-14-10-12-20-0,48-0-0-0-0-0-0-4-2-0-0-4-0-16-0-42-22-12-8-24-58-38-0
 2018-10-1,72,162,0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-4-16-50-0-0,0-0-0-0-0-0-0-0-0-0-0-22-10-6-4-2-2-0-18-34-56-8-0
 2018-10-2,118,176,0-0-0-0-0-0-0-0-0-0-0-0-0-16-0-32-0-12-6-2-6-12-0,0-0-0-0-0-0-0-4-0-0-0-2-6-10-0-64-2-12-2-4-8-8-0
 2018-10-3,220,464,0-0-0-0-0-0-0-8-2-22-10-8-56-2-30-0-4-0-0-66-12-0-0,0-0-0-0-0-10-6-16-6-58-60-14-80-2-60-4-4-0-4-122-18-0-0
 2018-10-4,306,444,6-0-0-0-0-0-0-0-0-8-6-16-14-18-0-0-154-72-2-6-4-0-0,0-0-0-0-0-0-0-0-2-6-8-16-42-14-0-0-206-104-4-8-20-10-0
 2018-10-5,196,624,0-0-0-0-0-4-36-0-0-0-0-0-2-6-0-0-0-0-0-42-102-2-0,2-0-0-0-0-14-34-0-12-6-20-8-24-92-4-10-46-2-0-186-116-20-0
 2018-10-6,82,336,0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-52-6-0,0-0-0-0-0-2-0-12-18-12-8-10-0-4-0-4-32-26-8-2-76-26-0
 2018-10-7,50,62,0-0-0-0-0-0-4-0-0-0-0-0-0-0-0-2-2-0-0-0-0-12-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-6-0
 2018-10-8,198,286,0-0-0-0-0-0-0-2-16-0-2-10-74-0-0-2-58-10-0-6-2-2-0,0-0-0-0-0-0-0-26-26-0-12-20-66-0-0-0-74-16-2-42-0-0-0
 2018-10-9,118,372,0-0-0-0-0-0-4-0-16-2-8-6-2-0-0-0-4-0-0-0-4-72-0,0-0-0-0-0-0-22-0-16-18-0-38-0-2-0-4-8-6-0-40-8-202-0
 2018-10-10,638,1098,58-0-0-0-0-0-0-0-0-0-88-36-8-0-0-0-0-0-2-2-88-2-0,106-0-0-0-0-2-0-0-0-12-160-28-18-0-0-0-0-2-18-2-144-30-0
 2018-10-11,20,104,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-6-2-8-0,0-0-0-0-0-2-0-0-0-2-0-2-4-4-0-0-0-14-8-20-14-24-0
 2018-10-12,370,520,0-0-0-0-0-0-0-40-36-2-4-22-26-10-0-0-0-0-0-56-90-84-0,0-0-0-0-0-0-0-30-46-40-10-70-56-6-0-10-24-2-0-52-68-106-0
 2018-10-13,118,204,0-0-0-0-0-0-0-0-0-0-26-42-0-0-0-0-0-4-4-0-42-0-0,0-0-0-0-0-0-0-0-0-0-62-72-0-0-0-0-0-0-2-2-58-6-0
 2018-10-14,90,246,0-2-0-0-0-0-0-0-0-24-26-20-0-2-4-0-2-0-0-8-2-0-0,0-0-0-0-0-0-0-6-8-44-40-38-10-18-2-16-46-8-2-6-2-0-0
 2018-10-15,42,76,0-0-0-0-0-0-0-0-20-12-0-4-0-2-0-0-0-0-2-0-0-0-0,0-0-0-0-0-2-0-0-32-34-0-0-0-0-6-0-0-0-0-0-2-0-0
 2018-10-16,194,210,0-0-0-0-0-0-0-0-0-0-44-0-24-8-16-32-4-64-0-0-2-0-0,0-0-0-0-0-0-0-0-0-0-28-0-58-12-6-36-0-68-2-0-0-0-0
 2018-10-17,76,132,0-0-0-0-0-0-0-0-0-0-0-2-6-2-2-28-0-0-0-2-10-20-0,0-0-0-0-0-0-0-0-0-0-0-0-14-6-2-52-0-0-0-6-18-28-0
 2018-10-18,166,256,0-0-0-0-0-0-0-0-0-8-2-48-2-0-6-34-28-0-18-8-0-6-0,0-0-0-0-0-0-0-4-0-4-0-32-0-0-2-42-76-0-26-50-4-10-0
 2018-10-19,162,214,0-0-0-0-0-0-0-0-0-32-0-0-68-8-0-26-14-6-4-0-4-0-0,0-0-0-0-0-0-0-0-0-34-0-0-80-14-20-42-14-8-0-2-0-0-0
 2018-10-20,332,384,0-0-0-0-0-0-0-0-4-4-148-34-18-38-24-10-10-2-6-0-12-16-0,0-0-0-0-0-0-0-0-0-14-160-50-24-54-12-8-32-0-4-0-12-12-0
 2018-10-21,52,70,0-0-0-0-0-0-0-0-0-0-2-26-2-0-0-0-4-4-2-0-0-0-0,0-0-0-0-0-0-0-0-2-0-4-22-10-2-4-8-2-8-8-0-0-0-0
 2018-10-22,130,148,0-0-0-0-0-0-0-4-0-62-2-2-8-6-2-0-4-6-26-8-0-0-0,0-0-0-0-0-0-0-0-42-44-2-0-10-0-4-0-0-10-12-8-0-16-0
 2018-10-23,108,110,0-0-0-0-0-2-0-0-0-2-26-2-0-6-0-6-0-32-10-4-0-8-0,0-0-0-0-0-0-0-0-0-4-32-0-2-4-0-2-0-42-8-4-0-0-0
 2018-10-24,202,296,0-0-0-0-0-0-0-0-12-16-20-16-8-16-8-8-0-32-16-44-6-0-0,0-0-0-0-0-0-0-0-30-12-32-18-4-26-14-8-0-78-20-40-4-6-0
 2018-10-25,34,46,0-0-2-0-0-0-0-0-0-0-22-0-0-0-0-0-0-0-6-4-0-0-0,0-0-0-0-0-0-0-0-0-0-36-4-0-0-0-0-0-0-0-4-2-0-0
 2018-10-26,44,28,8-0-0-0-0-0-0-4-6-0-0-12-2-0-0-0-0-0-10-0-2-0-0,0-0-0-0-0-0-2-0-10-0-4-6-0-0-0-0-0-4-0-2-0-0-0
 2018-10-27,16,2,0-0-0-0-0-0-0-0-0-0-0-2-0-8-6-0-0-0-0-0-0-0-0,0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0
 2018-10-28,234,560,0-0-0-0-0-0-0-0-80-40-12-60-8-22-2-0-4-0-4-0-0-0-0,0-0-0-0-0-0-0-0-118-82-48-100-8-50-144-2-2-0-4-2-0-0-0
 2018-10-29,312,386,0-0-0-0-0-0-0-22-0-86-80-26-26-4-0-28-14-0-0-0-26-0-0,0-0-0-0-0-0-6-34-0-86-116-42-22-4-2-38-14-0-0-0-22-0-0
 2018-10-30,80,112,0-0-0-0-0-0-0-0-0-0-0-46-4-4-0-0-4-2-0-4-4-12-0,0-0-0-0-0-0-0-0-0-0-0-60-0-4-4-0-14-0-0-6-4-18-0
 2018-10-31,44,84,0-0-0-0-0-0-0-0-0-16-8-4-2-0-0-0-0-8-0-0-0-0-0,0-0-0-0-0-0-0-0-0-12-16-2-2-0-0-0-2-16-0-0-0-0-0
 2018-11-1,108,150,0-0-0-0-0-2-0-0-0-0-4-36-2-0-0-0-0-0-2-0-0-0-0,0-0-0-0-0-0-0-0-0-0-8-56-0-0-0-0-2-6-6-2-0-0-0
 2018-11-2,192,218,0-0-0-0-0-0-0-0-0-0-0-0-0-16-46-28-2-76-18-2-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-20-58-42-4-62-20-0-0-0-0
 2018-11-3,38,48,0-0-0-0-0-0-0-0-0-0-0-4-4-2-2-18-0-0-4-0-2-0-0,0-0-0-0-0-0-0-8-0-4-0-0-0-6-2-28-0-0-0-0-0-0-0
 2018-11-4,50,80,0-0-0-0-0-0-0-0-0-2-0-4-28-8-0-6-0-0-0-0-0-2-0,0-0-0-0-0-0-0-0-0-0-0-0-76-4-0-0-0-0-0-0-0-0-0
 2018-11-5,32,56,0-0-0-0-0-0-0-16-0-0-0-8-0-0-0-0-2-2-2-0-0-2-0,0-0-0-0-0-0-0-14-0-2-4-10-12-0-4-4-0-2-0-0-2-2-0
 2018-11-6,148,276,0-0-0-0-0-0-0-0-0-8-2-2-32-0-18-2-6-2-0-0-8-0-0,0-0-0-0-0-0-0-0-0-42-6-0-100-2-22-18-0-0-0-0-0-0-0
 2018-11-7,134,298,0-0-0-0-0-0-0-0-0-0-4-58-0-2-0-30-8-26-2-4-0-0-0,20-0-0-0-0-0-0-0-0-0-16-94-10-16-0-64-38-26-2-8-0-0-0
 2018-11-8,112,190,2-0-0-0-0-0-0-0-50-0-0-0-12-22-24-0-0-0-0-0-0-0-0,0-0-0-0-0-0-0-0-52-0-0-0-16-18-26-0-0-0-0-0-0-0-0
 2018-11-9,32,46,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-2-2-20-4-0,0-0-0-0-0-0-0-0-0-0-0-0-0-4-0-0-2-4-2-12-22-0-0
 2018-11-10,4,12,0-0-0-0-0-0-0-0-0-2-0-0-0-0-0-0-0-0-0-2-0-0-0,0-0-0-0-0-0-0-0-8-2-2-0-0-0-0-0-0-0-0-0-0-0-0
 2018-11-11,8,16,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-6-2-0,0-0-0-0-0-0-0-0-0-0-0-0-4-2-4-0-0-0-0-0-0-6-0
 2018-11-12,240,286,0-0-0-0-0-0-2-2-2-20-22-28-0-0-0-38-12-6-0-14-0-0-0,0-0-0-0-0-0-0-0-4-40-28-24-0-0-0-38-28-0-0-8-0-0-0
 2018-11-13,144,258,60-0-0-0-0-0-0-2-4-0-36-0-0-0-0-2-4-2-8-0-6-2-0,60-0-0-0-0-0-0-0-4-6-54-0-48-6-0-6-8-2-10-0-6-24-0
 2018-11-14,186,454,0-0-0-0-0-0-0-0-12-0-14-46-16-36-28-12-18-0-2-0-2-0-0,0-0-0-0-0-0-0-0-20-0-18-74-22-142-28-62-62-24-0-2-0-0-0
 2018-11-15,26,258,0-0-0-0-0-0-0-0-0-2-16-0-0-0-8-0-0-0-0-0-0-0-0,0-0-0-0-0-0-2-0-0-20-18-6-0-0-36-4-0-44-30-92-6-0-0
 2018-11-16,2,44,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-38-0-0-0-0-2-0
 2018-11-17,116,564,0-0-0-0-0-0-0-0-0-0-10-2-0-4-0-2-0-2-22-34-26-14-0,0-0-0-0-0-0-0-0-2-0-18-8-0-76-274-2-0-2-22-36-92-32-0
 2018-11-18,210,224,0-0-0-0-0-0-0-4-0-0-2-0-10-10-24-18-8-4-96-4-28-2-0,0-0-0-0-0-0-0-0-0-0-0-0-8-22-20-18-8-6-78-12-34-6-0
 2018-11-19,82,64,0-0-0-0-0-0-0-0-0-0-2-4-0-8-2-18-16-12-0-10-4-6-0,0-0-0-0-0-0-0-0-0-0-4-6-0-2-2-0-12-32-2-4-0-0-0
 2018-11-20,88,210,0-0-0-0-0-2-2-0-0-2-0-0-0-0-0-0-22-12-0-6-36-2-0,0-0-0-0-0-8-0-4-2-2-0-36-4-16-6-4-32-30-4-0-48-6-0
 2018-11-21,106,114,0-0-0-0-0-0-6-0-0-0-0-0-0-0-4-8-0-8-18-20-42-0-0,0-0-0-0-0-0-0-0-0-0-2-0-0-0-0-6-0-24-34-26-22-0-0
 2018-11-22,116,668,0-2-8-0-0-0-2-0-10-0-0-2-0-28-26-0-4-0-0-26-8-0-0,0-0-0-0-0-0-0-2-6-0-0-0-0-172-284-88-4-0-30-46-0-34-0
 2018-11-23,38,118,0-0-0-0-0-0-0-0-0-2-0-0-0-2-4-0-0-24-4-0-2-0-0,0-0-0-0-0-0-0-4-2-4-0-0-0-0-0-20-24-36-0-8-8-0-0
 2018-11-24,90,242,0-0-0-0-0-0-0-0-0-0-12-0-0-22-8-20-2-20-0-4-2-0-0,0-0-0-0-0-0-0-0-4-28-42-4-2-50-40-32-8-22-0-8-0-2-0
 2018-11-25,44,64,0-0-0-0-0-0-0-0-0-4-0-6-18-0-0-0-0-0-0-2-4-0-0,0-0-0-0-0-0-0-0-0-12-4-0-26-0-2-0-0-4-0-2-0-2-0
 2018-11-26,46,42,4-0-0-0-0-0-0-4-0-0-6-0-8-0-0-0-0-0-0-6-10-8-0,0-0-0-0-0-0-0-0-0-0-10-0-8-0-2-0-0-0-0-2-16-0-0
 2018-11-27,114,118,0-0-0-0-0-0-0-0-32-4-0-10-6-4-6-0-2-28-6-0-6-2-0,0-0-0-0-0-0-0-0-54-0-0-12-2-0-0-0-2-22-4-0-8-0-0
 2018-11-28,46,116,4-0-0-0-0-0-0-0-0-0-0-0-2-4-4-2-2-4-0-18-2-0-0,0-0-0-0-0-0-0-4-2-0-0-0-0-0-0-0-0-0-2-74-32-0-0
 2018-11-29,100,166,0-0-0-0-0-0-0-0-6-2-6-0-4-2-0-40-2-0-6-6-2-24-0,0-0-0-0-0-0-0-4-6-6-2-0-24-0-8-54-0-6-2-2-0-52-0
 2018-11-30,48,76,0-0-0-0-0-0-0-0-2-0-0-4-0-0-2-0-0-0-6-0-0-2-0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-2-0-0-0
 2018-12-1,132,178,0-0-0-0-0-0-0-0-0-0-0-8-6-2-10-48-10-0-0-0-26-10-0,0-0-0-0-0-0-0-0-0-0-0-20-8-6-8-56-18-0-0-0-36-20-0
 2018-12-2,54,94,0-0-0-0-0-4-0-4-2-2-12-0-0-8-2-0-4-2-14-0-0-0-0,0-0-0-0-0-0-0-0-4-0-30-6-0-0-0-6-10-0-26-8-0-0-0
 2018-12-3,156,184,0-0-0-0-0-0-0-4-8-0-0-10-4-0-14-0-0-8-12-0-88-2-0,0-0-0-0-0-0-0-10-2-0-2-2-2-0-0-0-0-8-26-4-116-12-0
 2018-12-4,190,316,0-0-0-0-4-0-0-0-0-0-0-56-4-12-26-16-2-2-24-0-4-4-0,0-0-0-0-0-0-0-0-0-0-10-50-12-12-24-10-4-6-32-0-24-10-0
 2018-12-5,176,388,0-0-0-0-0-0-0-0-0-20-4-10-6-6-34-34-32-6-0-14-8-0-0,0-0-0-0-16-0-0-6-86-20-8-36-4-2-56-56-38-26-2-20-4-0-0
 2018-12-6,146,240,0-0-0-0-0-0-0-0-2-0-24-0-0-0-0-0-10-30-0-54-10-0-0,0-0-0-0-0-0-0-0-2-2-30-0-0-0-0-0-0-76-16-100-6-2-0
